evidence_id	entity_type	entity_id	field	source_asset	metadata_path	metadata_key	raw_value	normalized_value	evidence_grade	interpretation	conflict_flag
atlas_s2_r0091_f04	physical_unit	ATLAS::atlas_s2_row_0091	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E91	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f05	physical_unit	ATLAS::atlas_s2_row_0091	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F91	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f06	physical_unit	ATLAS::atlas_s2_row_0091	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G91	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f07	physical_unit	ATLAS::atlas_s2_row_0091	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H91	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f08	physical_unit	ATLAS::atlas_s2_row_0091	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I91	tls_presence_raw	Yes		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f09	physical_unit	ATLAS::atlas_s2_row_0091	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J91	tls_count_raw	5		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f10	physical_unit	ATLAS::atlas_s2_row_0091	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0091_f11	physical_unit	ATLAS::atlas_s2_row_0091	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f01	physical_unit	ATLAS::atlas_s2_row_0092	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f02	physical_unit	ATLAS::atlas_s2_row_0092	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C92	patient_id_raw	B_P24		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f03	physical_unit	ATLAS::atlas_s2_row_0092	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D92	sample_id_raw	B53		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f04	physical_unit	ATLAS::atlas_s2_row_0092	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E92	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f05	physical_unit	ATLAS::atlas_s2_row_0092	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F92	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f06	physical_unit	ATLAS::atlas_s2_row_0092	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G92	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f07	physical_unit	ATLAS::atlas_s2_row_0092	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H92	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f08	physical_unit	ATLAS::atlas_s2_row_0092	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I92	tls_presence_raw	Yes		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f09	physical_unit	ATLAS::atlas_s2_row_0092	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J92	tls_count_raw	2		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f10	physical_unit	ATLAS::atlas_s2_row_0092	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0092_f11	physical_unit	ATLAS::atlas_s2_row_0092	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f01	physical_unit	ATLAS::atlas_s2_row_0093	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f02	physical_unit	ATLAS::atlas_s2_row_0093	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C93	patient_id_raw	B_P25		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f03	physical_unit	ATLAS::atlas_s2_row_0093	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D93	sample_id_raw	B54		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f04	physical_unit	ATLAS::atlas_s2_row_0093	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E93	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f05	physical_unit	ATLAS::atlas_s2_row_0093	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F93	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f06	physical_unit	ATLAS::atlas_s2_row_0093	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G93	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f07	physical_unit	ATLAS::atlas_s2_row_0093	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H93	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f08	physical_unit	ATLAS::atlas_s2_row_0093	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I93	tls_presence_raw	No		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f09	physical_unit	ATLAS::atlas_s2_row_0093	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J93	tls_count_raw	0		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f10	physical_unit	ATLAS::atlas_s2_row_0093	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0093_f11	physical_unit	ATLAS::atlas_s2_row_0093	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f01	physical_unit	ATLAS::atlas_s2_row_0094	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f02	physical_unit	ATLAS::atlas_s2_row_0094	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C94	patient_id_raw	B_P26		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f03	physical_unit	ATLAS::atlas_s2_row_0094	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D94	sample_id_raw	B55		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f04	physical_unit	ATLAS::atlas_s2_row_0094	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E94	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f05	physical_unit	ATLAS::atlas_s2_row_0094	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F94	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f06	physical_unit	ATLAS::atlas_s2_row_0094	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G94	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f07	physical_unit	ATLAS::atlas_s2_row_0094	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H94	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f08	physical_unit	ATLAS::atlas_s2_row_0094	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I94	tls_presence_raw	No		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f09	physical_unit	ATLAS::atlas_s2_row_0094	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J94	tls_count_raw	0		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f10	physical_unit	ATLAS::atlas_s2_row_0094	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0094_f11	physical_unit	ATLAS::atlas_s2_row_0094	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f01	physical_unit	ATLAS::atlas_s2_row_0095	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f02	physical_unit	ATLAS::atlas_s2_row_0095	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C95	patient_id_raw	B_P27		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f03	physical_unit	ATLAS::atlas_s2_row_0095	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D95	sample_id_raw	B56		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f04	physical_unit	ATLAS::atlas_s2_row_0095	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E95	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f05	physical_unit	ATLAS::atlas_s2_row_0095	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F95	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f06	physical_unit	ATLAS::atlas_s2_row_0095	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G95	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f07	physical_unit	ATLAS::atlas_s2_row_0095	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H95	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f08	physical_unit	ATLAS::atlas_s2_row_0095	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I95	tls_presence_raw	Yes		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f09	physical_unit	ATLAS::atlas_s2_row_0095	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J95	tls_count_raw	2		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f10	physical_unit	ATLAS::atlas_s2_row_0095	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0095_f11	physical_unit	ATLAS::atlas_s2_row_0095	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f01	physical_unit	ATLAS::atlas_s2_row_0096	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f02	physical_unit	ATLAS::atlas_s2_row_0096	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C96	patient_id_raw	B_P28		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f03	physical_unit	ATLAS::atlas_s2_row_0096	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D96	sample_id_raw	B57		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f04	physical_unit	ATLAS::atlas_s2_row_0096	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E96	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f05	physical_unit	ATLAS::atlas_s2_row_0096	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F96	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f06	physical_unit	ATLAS::atlas_s2_row_0096	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G96	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f07	physical_unit	ATLAS::atlas_s2_row_0096	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H96	preservation_raw	FFPE		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f08	physical_unit	ATLAS::atlas_s2_row_0096	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I96	tls_presence_raw	No		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f09	physical_unit	ATLAS::atlas_s2_row_0096	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J96	tls_count_raw	0		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f10	physical_unit	ATLAS::atlas_s2_row_0096	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K85:K100	reference_raw	PMID: 36674951		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0096_f11	physical_unit	ATLAS::atlas_s2_row_0096	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L85:L100	data_availability_raw	GSE242311		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0097_f01	physical_unit	ATLAS::atlas_s2_row_0097	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A40:A100	cancer_raw	BRCA		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0097_f02	physical_unit	ATLAS::atlas_s2_row_0097	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C97	patient_id_raw	B_P29		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0097_f03	physical_unit	ATLAS::atlas_s2_row_0097	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D97	sample_id_raw	B58		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0097_f04	physical_unit	ATLAS::atlas_s2_row_0097	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E97	tumor_stage_raw	-		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0097_f05	physical_unit	ATLAS::atlas_s2_row_0097	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F97	histological_subtype_raw	Invasive carcinoma 		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
atlas_s2_r0097_f06	physical_unit	ATLAS::atlas_s2_row_0097	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G97	platform_raw	Visium		EC_conflict	Quarantined because official GEO metadata conflicts with bundled Atlas identity/provenance.	yes
